sampleID,HGNC_symbol,Control,Mutant,Log2FC,pvalue,"","",""
sample1,FAM43A,,,-0.997555663633307,0.000296325390937339,"","",""
sample1,ARL3,,,0.527323199691028,0.000317622662037989,"","",""
sample1,SOCS7,,,0.652112320661356,0.000304977151901288,"","",""
sample1,PTGFRN,,,0.764732012743334,0.000289899520480597,"","",""
sample1,CYP2U1,,,0.517674303271142,0.000329225817733403,"","",""
sample1,SCD,,,1.38344020442451,0.000320501833103486,"","",""
sample1,CXorf38,,,0.620911730718038,0.000346748321340321,"","",""
sample1,MCU,,,0.45520831853629,0.000328469901077705,"","",""
sample1,YARS1,,,-0.460700479901996,0.000339520914136555,"","",""
sample1,ZNF619,,,1.50118885768547,0.000260636122024768,"","",""
sample1,SLC22A2,,,1.02301668946129,0.000370800899981424,"","",""
sample1,ADGRA1,,,1.98110255546684,0.00038943294406442,"","",""
sample1,YWHAQ,,,0.599368376039333,0.000330910043631715,"","",""
sample1,PEX6,,,0.4383316656129,0.000353147889511132,"","",""
sample1,CCN1,,,-1.40192252252085,0.000333531947698801,"","",""
sample1,RDH13,,,-0.66415031295146,0.000381812173527458,"","",""
sample1,ZFP64,,,0.556469488433254,0.000398759386277139,"","",""
sample1,PPP1R12C,,,0.741693303016425,0.000338378644503253,"","",""
sample1,SLC29A3,,,0.686241293847836,0.000406135735374785,"","",""
sample1,ZNF423,,,1.02875316316248,0.000416956070157627,"","",""
sample1,KCTD1,,,0.738281296055578,0.000399871115128312,"","",""
sample1,SIK1,,,-1.99273806960274,0.000404212713214306,"","",""
sample1,GPRC5C,,,0.811586898823027,0.000398009962127003,"","",""
sample1,CILP,,,1.75823616903493,0.000345534946915838,"","",""
sample1,HS1BP3,,,0.432571401674338,0.000400371465497054,"","",""
sample1,TMEM242,,,0.897125599342151,0.000381684785074633,"","",""
sample1,IDI1,,,-0.590169149109912,0.000402176207347572,"","",""
sample1,ZNF454,,,0.889089923288993,0.000473271669068806,"","",""
sample1,INKA2,,,0.69684502065767,0.000442371499444636,"","",""
sample1,PALS2,,,0.644506508729125,0.000406998128978491,"","",""
sample1,FANCF,,,1.28786930412744,0.000233793590710778,"","",""
sample1,PREPL,,,0.447866479612746,0.000402014340485956,"","",""
sample1,NPTXR,,,1.24854323669931,0.000449630514924287,"","",""
sample1,FAM110B,,,0.59202713182017,0.000442454913399086,"","",""
sample1,BBX,,,0.536778566227201,0.000433945506129678,"","",""
sample1,MLYCD,,,0.900225326497019,0.000425584709602323,"","",""
sample1,LIG4,,,0.926355078782304,0.000517131217492461,"","",""
sample1,CCDC88A,,,0.669490329560865,0.000490471415138818,"","",""
sample1,DCBLD2,,,-0.747277409755561,0.000428230825451503,"","",""
sample1,IL17RD,,,0.861967749838729,0.00053325406752079,"","",""
sample1,CRIP2,,,0.592031824840193,0.000435811546399443,"","",""
sample1,LIX1,,,1.83487266431308,0.000496198237775549,"","",""
sample1,MGAT2,,,-0.40468396869781,0.000490733665393221,"","",""
sample1,TBC1D15,,,-0.531520444903247,0.000525723302108789,"","",""
sample1,DCTN5,,,0.521082710468917,0.000513882322244648,"","",""
sample1,ASB5,,,0.534191074464061,0.000548133633758637,"","",""
sample1,TNFRSF11B,,,1.403257105389,0.000578956297858576,"","",""
sample1,LTBP2,,,1.42325833861372,0.000592059357630914,"","",""
sample1,DBNL,,,0.442298922044659,0.000499444135641961,"","",""
sample1,GPAM,,,0.655128583295902,0.000511281795070227,"","",""
sample1,JRKL,,,0.698697065544181,0.000583661691905738,"","",""
sample1,ZNF514,,,0.968193397209032,0.000603865106820066,"","",""
sample1,OTUB2,,,1.40435759720201,0.000283056453305648,"","",""
sample1,PLEKHA2,,,0.525314530632189,0.000495454269882614,"","",""
sample1,PRUNE1,,,0.773080659956011,0.000539824972422325,"","",""
sample1,VIPAS39,,,0.888157109460692,0.000594427486281156,"","",""
sample1,ZSCAN29,,,0.709895138188763,0.000576747723340881,"","",""
sample1,H2BC26,,,1.42464287515832,0.000418588542651208,"","",""
sample1,ELOVL5,,,-0.930531619962921,0.000608862665353621,"","",""
sample1,NDEL1,,,-0.654786676315262,0.000539951373584298,"","",""
sample1,LDLR,,,-2.51686622105031,0.000625969147658525,"","",""
sample1,LPIN3,,,0.632619911615962,0.000628651881972457,"","",""
sample1,SORBS2,,,0.765825700972316,0.00051098451864196,"","",""
sample1,MFSD13A,,,0.722493686389381,0.000600153237554009,"","",""
sample1,HBEGF,,,-1.58626081648684,0.000591166772395891,"","",""
sample1,SEMA6B,,,-0.724550611248463,0.000604907625736892,"","",""
sample1,DUSP7,,,0.669595281567922,0.00058800616383532,"","",""
sample1,GPX3,,,-1.10806577441591,0.000539238940787189,"","",""
sample1,CEBPB,,,-0.798938223840997,0.000569270424966784,"","",""
